Latitude,Longitude,Elevation
40.74120000,-3.89676000,1046.0
40.74115000,-3.89672000,1047.0
40.74111000,-3.89665000,1046.0
40.74105000,-3.89657000,1046.0
40.74101000,-3.89650000,1046.0
40.74095000,-3.89645000,1046.0
40.74090000,-3.89643000,1046.0
40.74083000,-3.89639000,1047.0
40.74078000,-3.89638000,1047.0
40.74068000,-3.89637000,1049.0
40.74052000,-3.89633000,1053.0
40.74046000,-3.89631000,1054.0
40.74039000,-3.89629000,1056.0
40.74020000,-3.89635000,1061.0
40.74014000,-3.89638000,1061.0
40.74012000,-3.89644000,1062.0
40.74016000,-3.89648000,1062.0
40.74019000,-3.89652000,1062.0
40.74019000,-3.89655000,1062.0
40.74025000,-3.89658000,1061.0
40.74034000,-3.89669000,1060.0
40.74040000,-3.89676000,1060.0
40.74042000,-3.89684000,1061.0
40.74034000,-3.89688000,1063.0
40.74024000,-3.89686000,1065.0
40.74013000,-3.89683000,1066.0
40.73969000,-3.89685000,1070.0
40.73889000,-3.89695000,1079.0
40.73874000,-3.89698000,1082.0
40.73855000,-3.89705000,1087.0
40.73845000,-3.89688000,1088.0
40.73842000,-3.89683000,1089.0
40.73820000,-3.89705000,1090.0
40.73794000,-3.89722000,1088.0
40.73765000,-3.89741000,1084.0
40.73758000,-3.89744000,1083.0
40.73750000,-3.89747000,1081.0
40.73729000,-3.89746000,1079.0
40.73710000,-3.89751000,1074.0
40.73688000,-3.89751000,1069.0
40.73677000,-3.89759000,1065.0
40.73684000,-3.89775000,1066.0
40.73675000,-3.89777000,1063.0
40.73665000,-3.89768000,1061.0
40.73655000,-3.89789000,1057.0
40.73633000,-3.89745000,1057.0
40.73622000,-3.89801000,1047.0
40.73601000,-3.89823000,1042.0
40.73593000,-3.89804000,1038.0
40.73589000,-3.89800000,1037.0
40.73564000,-3.89775000,1033.0
40.73514000,-3.89738000,1032.0
40.73434000,-3.89732000,1034.0
40.73409000,-3.89735000,1035.0
40.73378000,-3.89764000,1027.0
40.73334000,-3.89804000,1019.0
40.73291000,-3.89836000,1007.0
40.73257000,-3.89847000,1003.0
40.73215000,-3.89836000,1004.0
40.73196000,-3.89824000,1005.0
40.73182000,-3.89809000,1004.0
40.73167000,-3.89793000,1003.0
40.73157000,-3.89793000,1001.0
40.73149000,-3.89781000,1000.0
40.73144000,-3.89764000,1000.0
40.73137000,-3.89755000,998.0
40.73131000,-3.89748000,998.0
40.73125000,-3.89726000,996.0
40.73118000,-3.89710000,994.0
40.73102000,-3.89685000,991.0
40.73091000,-3.89674000,989.0
40.73078000,-3.89653000,986.0
40.73067000,-3.89640000,984.0
40.73055000,-3.89631000,983.0
40.73046000,-3.89628000,982.0
40.73035000,-3.89627000,981.0
40.73021000,-3.89629000,980.0
40.73014000,-3.89630000,980.0
40.72992000,-3.89635000,980.0
40.72981000,-3.89636000,980.0
40.72971000,-3.89631000,980.0
40.72969000,-3.89617000,980.0
40.72967000,-3.89590000,978.0
40.72966000,-3.89567000,976.0
40.72965000,-3.89556000,975.0
40.72961000,-3.89541000,974.0
40.72961000,-3.89539000,974.0
40.72945000,-3.89489000,970.0
40.72912000,-3.89405000,970.0
40.72889000,-3.89352000,964.0
40.72879000,-3.89325000,960.0
40.72867000,-3.89304000,957.0
40.72859000,-3.89294000,956.0
40.72842000,-3.89278000,956.0
40.72817000,-3.89243000,953.0
40.72781000,-3.89202000,949.0
40.72748000,-3.89164000,946.0
40.72726000,-3.89139000,946.0
40.72712000,-3.89122000,945.0
40.72702000,-3.89108000,944.0
40.72693000,-3.89096000,944.0
40.72682000,-3.89073000,943.0
40.72662000,-3.89039000,940.0
40.72639000,-3.89009000,935.0
40.72615000,-3.88974000,930.0
40.72586000,-3.88927000,930.0
40.72567000,-3.88928000,931.0
40.72494000,-3.88877000,931.0
40.72490000,-3.88843000,928.0
40.72486000,-3.88814000,926.0
40.72471000,-3.88805000,924.0
40.72481000,-3.88785000,924.0
40.72485000,-3.88773000,923.0
40.72487000,-3.88764000,923.0
